0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
100.0,99.9999999254942,99.99999769032001,99.99996528029443,99.9996627867222,99.99762095510961,99.98700343072416,99.94276374578477,99.7910848259926,99.3550079315901,98.2890421897173,96.05051413178445,91.98046311736108,85.53621567785741,76.61341153085233,65.77857792377473,54.221422076225295,43.386588469147696,34.463784322142615,28.019536882638945,23.949485868215575,21.71095781028272,20.644992068409934,20.20891517400743,20.057236254215255,20.01299656927587,20.002379044890418,20.00033721327783,20.000034719705592,20.000002309679992,20.00000007450581,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.9999999627471,99.9999988079071,99.99998148530723,99.99981403350831,99.9986418709159,99.99231219291688,99.96488358825447,99.86692428588869,99.57304637879135,98.8220250606537,97.16977816075088,94.01548862457277,88.75833939760925,81.07481360435487,71.19599472731353,60.000000000000014,48.804005272686496,38.925186395645156,31.24166060239078,25.98451137542726,22.83022183924915,21.177974939346328,20.426953621208682,20.133075714111342,20.035116411745562,20.007687807083144,20.001358129084124,20.000185966491713,20.000018514692794,20.000001192092903,20.000000037252907,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999998137355,99.9999993853271,99.99999014660717,99.99989775940777,99.99922795221211,99.9954770319164,99.97859789058568,99.91590393707158,99.71998533234002,99.19753571972252,97.99590161070229,95.59263339266182,91.38691401109101,84.91657650098206,76.1354041658342,65.59799736365677,54.402002636343255,43.864595834165826,35.08342349901797,28.61308598890902,24.407366607338204,22.004098389297738,20.802464280277505,20.280014667660012,20.084096062928452,20.021402109414353,20.004522968083634,20.00077204778792,20.000102240592255,20.00000985339285,20.000000614672906,20.000000018626455,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999068677,99.99999968335032,99.99999476596714,99.99994395300747,99.99956285580994,99.99735249206425,99.98703746125103,99.94725091382863,99.8179446347058,99.45876052603127,98.5967186652124,96.79426750168206,93.48977370187642,88.15174525603653,80.52599033340813,70.86670076474549,60.000000000000014,49.13329923525454,39.4740096665919,31.848254743963494,26.510226298123612,23.20573249831797,21.40328133478762,20.54123947396876,20.182055365294232,20.052749086171403,20.012962538748994,20.002647507935777,20.000437144190087,20.000056046992555,20.00000523403288,20.000000316649682,20.00000000931323,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999534339,99.99999983701855,99.99999722465874,99.99996935948731,99.99975340440871,99.9984576739371,99.99219497665764,99.96714418753983,99.88259777426721,99.63835258036853,99.02773959562184,97.69549308344723,95.14202060177924,90.82075947895648,84.33886779472233,75.69634554907681,65.43335038237275,54.56664961762728,44.30365445092322,35.661132205277696,29.179240521043553,24.85797939822079,22.304506916552796,20.97226040437819,20.361647419631495,20.117402225732818,20.0328558124602,20.007805023342385,20.001542326062932,20.00024659559132,20.00003064051272,20.000002775341283,20.000000162981458,20.000000004656616,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.9999999976717,99.99999991618097,99.99999853083865,99.99998329207303,99.99986138194801,99.9991055391729,99.99532632529737,99.97966958209874,99.92487098090352,99.76047517731787,99.33304608799519,98.36161633953454,96.41875684261323,92.98139004036786,87.5798136368394,80.01760667189957,70.56484796572478,60.000000000000014,49.43515203427525,39.98239332810046,32.420186363160624,27.018609959632172,23.581243157386794,21.638383660465493,20.666953912004843,20.239524822682156,20.075129019096508,20.02033041790129,20.00467367470266,20.000894460827126,20.00013861805202,20.000016707927003,20.000001469161372,20.00000008381904,20.00000000232831,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999883585,99.99999995692633,99.99999922350982,99.99999091145584,99.99992233701052,99.99948346056046,99.99721593223514,99.98749795369805,99.95227028150113,99.8426730791107,99.54676063265653,98.84733121376486,97.39018659107388,94.70007344149055,90.28060183860363,83.79871015436949,75.29122731881218,65.2824239828624,54.71757601713763,44.70877268118785,36.20128984563054,29.7193981613964,25.299926558509483,22.609813408926144,21.152668786235168,20.4532393673435,20.157326920889332,20.0477297184989,20.012502046301975,20.002784067764892,20.000516539439573,20.00007766298951,20.00000908854419,20.000000776490207,20.000000043073676,20.000000001164157,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999941792,99.99999997788109,99.99999959021808,99.99999506748283,99.99995662423318,99.99970289878549,99.9983496963978,99.9923569429666,99.96988411759959,99.89747168030591,99.69471685588361,99.1970459232107,98.11875890241937,96.04513001628222,92.49033764004709,87.03965599648656,79.54496873659083,70.28682565083729,60.000000000000014,49.71317434916274,40.4550312634092,32.96034400351347,27.50966235995294,23.954869983717813,21.881241097580656,20.802954076789334,20.305283144116416,20.102528319694116,20.030115882400437,20.007643057033434,20.001650303602233,20.000297101214542,20.00004337576685,20.0000049325172,20.000000409781943,20.00000002211892,20.00000000058208,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999970896,99.9999999886495,99.99999978404959,99.99999732885045,99.999975845858,99.99982976150933,99.99902629759164,99.9953533196822,99.98112053028309,99.93367789895275,99.79609426809476,99.44588138954715,98.65790241281503,97.0819444593508,94.26773382816465,89.76499681826682,83.2923123665387,74.91589719371406,65.14341282541865,54.85658717458138,45.08410280628597,36.70768763346133,30.235003181733205,25.732266171835377,22.918055540649235,21.342097587184995,20.554118610452875,20.203905731905266,20.066322101047277,20.018879469716936,20.004646680317833,20.000973702408388,20.000170238490696,20.000024154142025,20.000002671149574,20.000000215950433,20.0000000113505,20.000000000291042,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999985448,99.99999999417923,99.99999988634956,99.99999855645002,99.99998658735423,99.99990280368367,99.99942802955049,99.99718980863692,99.98823692498264,99.95739921461792,99.86488608352376,99.62098782882096,99.0518919011811,97.86992343608291,95.67483914375772,92.01636532321574,86.52865459240276,79.10410478012638,70.02965500956635,60.000000000000014,49.970344990433674,40.89589521987365,33.47134540759727,27.98363467678429,24.325160856242306,22.130076563917115,20.948108098818935,20.37901217117907,20.13511391647627,20.042600785382106,20.011763075017384,20.00281019136311,20.000571970449542,20.00009719631636,20.0000134126458,20.000001443550005,20.00000011365047,20.000000005820773,20.000000000145523,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999992724,99.99999999701686,99.9999999402644,99.99999922139979,99.99999257190213,99.99994469551895,99.99966541661708,99.9983089190937,99.99271336680978,99.97281806980028,99.91114264907084,99.74293695617236,99.33643986500103,98.460907668632,96.77238128992032,93.84560223348673,89.27250995780925,82.81637968626457,74.56687989484637,65.01482750478318,54.985172495216844,45.43312010515366,37.18362031373546,30.72749004219078,26.1543977665133,23.22761871007971,21.539092331368025,20.663560134999003,20.25706304382767,20.08885735092919,20.027181930199745,20.007286633190247,20.001691080906326,20.00033458338295,20.00005530448108,20.000007428097902,20.00000077860024,20.000000059735623,20.00000000298315,20.000000000072763,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999996362,99.99999999847205,99.99999996864064,99.9999995808321,99.99999589665096,99.99996863371054,99.99980505606801,99.99898716785539,99.99551114295174,99.98276571830503,99.94198035943556,99.8270398026216,99.53968841058669,98.89867376681651,97.61664447927616,95.30899176170352,91.55905609564799,86.04444482203691,78.69162979055547,69.79085369981478,60.000000000000014,50.20914630018525,41.30837020944456,33.95555517796312,28.44094390435204,24.691008238296504,22.383355520723867,21.101326233183514,20.460311589413337,20.17296019737843,20.058019640564467,20.017234281694996,20.004488857048287,20.00101283214464,20.000194943932016,20.00003136628949,20.00000410334907,20.000000419167932,20.000000031359388,20.000000001527958,20.000000000036383,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999998181,99.99999999921783,99.99999998355635,99.99999977473637,99.99999773874153,99.99998226518075,99.99988684488928,99.9993961119617,99.99724915540357,99.98913843062839,99.9623730388703,99.88451008102858,99.68336410660415,99.2191810887016,98.25765912304634,96.46281812048984,93.43402392867576,88.80175045884245,82.36803730629619,74.24124174518512,64.8954268499074,55.104573150092634,45.75875825481491,37.63196269370384,31.19824954115758,26.565976071324272,23.537181879510186,21.74234087695369,20.780818911298425,20.316635893395883,20.11548991897145,20.03762696112973,20.01086156937164,20.002750844596463,20.000603888038327,20.000113155110753,20.00001773481928,20.0000022612585,20.000000225263662,20.000000016443675,20.000000000782173,20.000000000018193,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.9999999999909,99.99999999959982,99.9999999913871,99.99999987914636,99.99999875673895,99.99999000196114,99.99993455503501,99.99964147842549,99.99832263368263,99.99319379301598,99.97575573474934,99.92344155994944,99.78393709381636,99.45127259765287,98.73842010587397,97.36023862176809,94.9484210245828,91.1178871937591,85.58489388256932,78.30463952574065,69.56833429754626,60.000000000000014,50.43166570245377,41.695360474259374,34.41510611743071,28.882112806240926,25.05157897541723,22.63976137823194,21.261579894126058,20.548727402347154,20.216062906183666,20.07655844005059,20.024244265250687,20.006806206984052,20.001677366317395,20.00035852157454,20.000065444965017,20.00000999803889,20.00000124326108,20.00000012085367,20.000000008612925,20.000000000400185,20.0000000000091,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999999545,99.99999999979536,99.99999999549347,99.99999993526673,99.99999931794265,99.99999437935004,99.99996227849807,99.99978801673025,99.99898205605406,99.9957582133493,99.98447476388266,99.94959864734939,99.8536893268829,99.61760484573462,99.09484635176342,98.04932936382103,96.15432982317544,93.03315410917095,88.35139053816421,81.94476670415499,73.93648691164346,64.78416714877314,55.21583285122689,46.06351308835657,38.05523329584504,31.648609461835818,26.966845890829077,23.845670176824584,21.950670636178998,20.905153648236606,20.38239515426541,20.146310673117128,20.05040135265064,20.01552523611737,20.004241786650724,20.001017943945968,20.00021198326978,20.000037721501954,20.000005620649986,20.000000682057376,20.0000000647333,20.000000004506557,20.000000000204643,20.00000000000455,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999999773,99.99999999989541,99.99999999764442,99.9999999653801,99.99999962660469,99.99999684864635,99.99997832892406,99.99987514761416,99.99938503639216,99.99737013470168,99.99011648861598,99.96703670561602,99.90164398711615,99.73564708630876,99.35622559874902,98.57208785779223,97.10182959349824,94.5937419661732,90.69227232366758,85.1480786211596,77.94062680789922,69.3603270302083,60.000000000000014,50.63967296979173,42.05937319210081,34.85192137884043,29.307727676332448,25.40625803382683,22.89817040650179,21.427912142207802,20.643774401251008,20.26435291369127,20.098356012883883,20.032963294384004,20.009883511384047,20.002629865298346,20.000614963607873,20.000124852385866,20.00002167107597,20.00000315135368,20.000000373395338,20.00000003461993,20.000000002355602,20.0000000001046,20.000000000002277,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999999886,99.99999999994657,99.99999999876992,99.99999998151226,99.9999997959924,99.99999823762552,99.9999875887852,99.99992673826911,99.99963009200316,99.99837758554692,99.99374331165883,99.978576597116,99.93434034636608,99.81864553671245,99.54593634252889,98.96415672827062,97.83695872564523,95.84778577983572,92.64300714492039,87.92017547241359,81.54435271452941,73.65047691905376,64.68016351510416,55.31983648489587,46.34952308094627,38.45564728547062,32.07982452758644,27.35699285507964,24.15221422016431,22.163041274354796,21.035843271729405,20.45406365747114,20.181354463287576,20.065659653633944,20.021423402884025,20.006256688341196,20.00162241445311,20.00036990799687,20.00007326173092,20.000012411214826,20.00000176237451,20.000000204007634,20.000000018487768,20.000000001230102,20.00000000005344,20.00000000000114,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999999943,99.99999999997272,99.99999999935825,99.99999999014109,99.99999988875233,99.99999901680896,99.99999291320536,99.99995716352716,99.99977841513613,99.99900383877504,99.99606044860288,99.98615995438742,99.95645847174104,99.87649294153927,99.68229093962067,99.25504653539976,98.40055772695793,96.84237225274047,94.24539646237805,90.28159130866699,84.7322640934715,77.59741481679158,69.16532021707896,60.000000000000014,50.83467978292107,42.402585183208444,35.26773590652853,29.71840869133304,25.754603537621975,23.157627747259554,21.5994422730421,20.744953464600272,20.317709060379357,20.12350705846076,20.043541528258984,20.01384004561261,20.003939551397153,20.00099616122499,20.000221584863894,20.000042836472872,20.000007086794668,20.00000098319107,20.0000001112477,20.000000009858937,20.000000000641773,20.000000000027292,20.000000000000572,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999999972,99.99999999998607,99.99999999966549,99.99999999474967,99.99999993944671,99.99999945278064,99.99999596500716,99.99997503836626,99.99986778933165,99.99939112695559,99.99753214368896,99.99111020149515,99.97130921306423,99.91647570664016,99.77939194057997,99.46866873751021,98.82780213117884,97.6214649898492,95.54388435755926,92.26349388552252,87.50692770106924,81.16483945513154,73.38136751693527,64.58266010853949,55.41733989146054,46.61863248306476,38.83516054486849,32.493072298930784,27.736506114477507,24.456115642440764,22.378535010150827,21.172197868821186,20.531331262489815,20.22060805942006,20.083524293359872,20.028690786935798,20.00888979850488,20.00246785631107,20.000608873044442,20.000132210668383,20.00002496163377,20.00000403499287,20.000000547219386,20.00000006055332,20.000000005250357,20.000000000334534,20.000000000013934,20.000000000000288,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999999986,99.9999999999929,99.99999999982579,99.99999999720758,99.99999996709819,99.99999969611368,99.9999977088939,99.99998550168671,99.99992141384895,99.99962945814362,99.99846163532227,99.99432117259205,99.98120970727969,99.9438924598522,99.84793382361006,99.62403033904509,99.14823543434453,98.22463356051402,96.58267467370423,93.90368912154089,89.88521079329588,84.3358835781004,77.2731034860334,68.98201381273738,60.000000000000014,51.01798618726265,42.72689651396662,35.664116421899635,30.114789206704145,26.096310878459136,23.417325326295796,21.775366439486007,20.8517645656555,20.375969660954937,20.152066176389965,20.056107540147835,20.01879029272034,20.005678827407976,20.001538364677756,20.000370541856412,20.000078586151076,20.00001449831332,20.000002291106128,20.000000303886353,20.000000032901838,20.000000002792447,20.000000000174236,20.000000000007113,20.000000000000146,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999999993,99.99999999999638,99.99999999990935,99.99999999851669,99.99999998215289,99.99999983160593,99.99999870250379,99.9999916052903,99.99995345776783,99.99977543599628,99.99904554673294,99.99639140395716,99.98776543993587,99.96255108356594,99.89591314173113,99.73598208132758,99.38613288669481,98.68643449742927,97.40365411710913,95.24318189762256,91.89444995741839,87.11054718569814,80.8044935320669,73.12755864938539,64.4910069063687,55.50899309363133,46.872441350614636,39.19550646793313,32.88945281430189,28.10555004258164,24.756818102377466,22.5963458828909,21.313565502570754,20.61386711330522,20.26401791867245,20.1040868582689,20.037448916434087,20.012234560064158,20.003608596042866,20.000954453267084,20.000224564003744,20.000046542232198,20.000008394709724,20.00000129749624,20.000000168394095,20.000000017847142,20.000000001483343,20.000000000090676,20.00000000000363,20.000000000000075,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999999997,99.99999999999815,99.99999999995286,99.99999999921302,99.99999999033479,99.99999990687941,99.99999926705486,99.99999515389705,99.99997253152907,99.99986444688206,99.99941049136461,99.99771847534505,99.99207842194652,99.9751582617509,99.92923211264853,99.81594761152935,99.5610574840112,99.03628369206204,98.04504430726921,96.32341800736585,93.56881592752048,89.50249857155826,83.95752035888252,76.96602609072615,68.80928277787704,60.000000000000014,51.190717222122984,43.03397390927388,36.04247964111751,30.497501428441765,26.431184072479553,23.676581992634183,21.954955692730827,20.963716307937986,20.438942515988835,20.184052388470676,20.070767887351494,20.024841738249123,20.007921578053512,20.002281524654975,20.000589508635414,20.00013555311797,20.00002746847096,20.000004846102982,20.000000732945168,20.00000009312062,20.000000009665243,20.00000000078701,20.000000000047155,20.000000000001855,20.00000000000004,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,99.99999999999999,99.99999999999906,99.99999999997551,99.99999999958294,99.9999999947739,99.9999999486071,99.99999958696714,99.99999721047595,99.99998384271306,99.99991848920557,99.99963746912334,99.99856448335484,99.99489844864578,99.98361834184871,99.95219518719972,99.87258986208894,99.68850254777028,99.29867058803663,98.54066399966563,97.18423115731753,94.94611696744316,91.53565724953937,86.73000946522039,80.46177322480433,72.8876544343016,64.40464138893853,55.5953586110615,47.11234556569843,39.538226775195696,33.26999053477964,28.46434275046066,25.053883032556868,22.815768842682505,21.459336000334407,20.70132941196341,20.311497452229755,20.127410137911085,20.047804812800308,20.016381658151317,20.005101551354244,20.001435516645195,20.000362530876693,20.000081510794466,20.00001615728697,20.000002789524075,20.000000413032893,20.00000005139293,20.000000005226127,20.000000000417085,20.000000000024507,20.00000000000095,20.00000000000002,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
100.0,100.0,99.99999999999953,99.9999999999873,99.99999999977923,99.99999999717842,99.9999999716905,99.99999976778712,99.99999839872154,99.99999052659452,99.99995116595932,99.99977797916446,99.99910097623909,99.99673146600031,99.98925839524725,99.96790676452422,99.91239252464433,99.78054620492962,99.49358656790346,98.91966729385113,97.86244757849158,96.06517406238035,93.24088710849126,89.13283335737988,83.59589134501236,76.67471382955297,68.64614791162006,60.000000000000014,51.353852088379966,43.325286170447065,36.40410865498767,30.86716664262015,26.759112891508764,23.93482593761969,22.137552421508456,21.08033270614891,20.506413432096583,20.21945379507042,20.087607475355696,20.032093235475813,20.01074160475278,20.00326853399972,20.000899023760944,20.00022202083558,20.00004883404072,20.000009473405523,20.000001601278484,20.000000232212912,20.00000002830953,20.000000002821608,20.000000000220798,20.00000000001273,20.000000000000487,20.00000000000001,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
